PCA_0,PCA_1,AE_s0_0,AE_s0_1,AE_s1_0,AE_s1_1,label
1.8310721,4.4390697,0.2626515,1.9921424,1.1746957,4.5052886,CD4 T cells
13.662275,9.322913,12.401092,9.612556,11.971266,9.134247,CD14+ Monocytes
12.677987,7.818068,12.384355,11.728371,11.618957,7.910289,CD14+ Monocytes
-0.36381787,5.25405,1.2326734,2.768401,-0.8752795,4.53102,CD4 T cells
-1.7067938,6.209711,0.19928156,4.454657,1.6115197,5.1136785,CD4 T cells
-0.28132704,4.218121,-1.2965344,0.99631006,-1.7649913,3.6022644,CD4 T cells
13.945652,8.128757,11.947784,12.313776,13.740122,7.755785,CD14+ Monocytes
-0.53917944,6.7436285,0.92421097,3.5957308,2.3824463,5.6365857,CD4 T cells
-0.28201398,5.753402,-0.52303314,1.5717449,-1.7597891,3.911273,CD4 T cells
3.0887642,-0.7917174,-1.621942,1.5747837,-0.339228,3.1531062,B cells
0.25498214,4.1787915,-1.397562,2.2195473,0.8532691,3.551942,CD4 T cells
2.1030836,4.9925723,-1.798558,4.4829683,2.6041734,5.5121536,CD4 T cells
-2.946083,5.8263326,1.1025437,4.026763,0.048566755,5.1620116,CD4 T cells
11.569718,7.8254085,13.512829,11.633346,13.77145,8.701202,CD14+ Monocytes
12.086191,11.511796,10.234166,11.092506,12.044282,9.748845,CD14+ Monocytes
11.790134,12.424757,9.335884,11.730535,11.285077,10.153164,FCGR3A+ Monocytes
-0.7923965,9.530669,-3.2382956,4.4419584,-1.178995,6.9376388,CD4 T cells
-1.5859638,6.011959,0.9189854,1.7951075,-0.37820807,4.382059,CD4 T cells
14.171942,9.493351,12.635318,9.75354,12.9827175,8.1133175,CD14+ Monocytes
-0.6846779,6.234475,-0.99195427,3.7086132,2.6735816,4.098974,CD4 T cells
-2.5545998,7.6320143,-2.1146183,3.095066,-0.8823985,5.6560144,CD4 T cells
12.586949,10.606393,11.49127,12.096083,11.331149,8.683165,CD14+ Monocytes
1.1570315,7.1889734,0.05609099,3.4029675,1.730498,5.188825,CD4 T cells
12.153776,6.9029,13.676559,11.67085,13.367607,9.487681,CD14+ Monocytes
0.5488299,5.4148393,-2.6552973,4.5302787,0.7233106,4.50958,CD4 T cells
11.762382,13.218586,9.129412,11.239288,10.297553,10.648336,FCGR3A+ Monocytes
1.1063062,8.600476,-3.923105,4.5346575,-0.23456097,6.177069,CD4 T cells
-2.3111322,8.162111,-2.065143,5.3425746,-1.452223,6.516841,CD4 T cells
11.4387455,11.464558,10.052663,10.125482,11.498173,10.372461,CD14+ Monocytes
9.556296,7.7386284,11.227813,7.9412932,10.283535,6.6784096,Dendritic cells
1.4366324,6.60893,-1.3066626,2.4770815,-1.5807523,4.9870825,CD4 T cells
-0.2191594,5.1339684,-3.8762028,3.8693516,2.7713013,5.2460723,CD4 T cells
12.755841,13.203123,9.325648,11.664042,10.747275,10.853627,FCGR3A+ Monocytes
13.86532,9.235194,12.38916,10.030237,12.989307,8.037995,CD14+ Monocytes
0.97960883,3.4352999,-0.47269708,0.9088198,1.9460664,2.9646258,CD4 T cells
14.18528,9.797129,11.919614,11.812228,12.818043,9.77815,CD14+ Monocytes
0.8630198,7.696477,-1.4193304,4.1810637,2.9195986,5.9723926,CD4 T cells
0.8287271,4.638161,-0.20841837,2.414393,1.3684005,2.3096113,CD4 T cells
0.41610765,15.252975,-3.0518572,9.782823,-2.621532,11.451965,NK cells
1.8587943,13.313508,-3.5547078,8.325777,-1.4830527,9.944474,CD8 T cells
-0.08455253,9.993124,-2.494818,4.3845506,-0.4479535,6.814941,CD4 T cells
-1.7412833,5.560329,-3.933756,3.1081276,1.6546178,5.8767285,CD4 T cells
-1.4165117,6.918145,-3.1455727,4.2125397,2.403688,7.4734216,CD4 T cells
1.0041989,5.1189914,-2.9102933,1.3501439,0.057159085,3.701484,CD4 T cells
14.164988,7.2853265,13.33209,10.498736,12.419973,7.038709,CD14+ Monocytes
-1.813992,6.8285522,-0.8341111,0.83792156,-0.14100146,6.531869,CD4 T cells
-0.11107227,7.156511,-2.2459707,3.2930872,-0.21240701,6.396844,CD4 T cells
-1.5430003,8.359501,0.24097368,4.0710177,-1.232539,4.7443333,CD4 T cells
4.7543716,-3.3186762,9.302594,3.1489465,7.8681774,-0.1356399,B cells
11.87889,12.896125,9.132832,12.380418,10.588683,9.67718,FCGR3A+ Monocytes
5.9409513,-1.7976688,10.077224,3.9320748,7.098122,0.83429396,B cells
0.7218798,5.661273,-0.5790846,4.031564,2.331996,6.591098,CD4 T cells
0.33819813,5.5840163,-0.1471983,2.8613324,-1.7064934,3.971939,CD4 T cells
-2.1147523,8.365933,-2.5348608,3.329945,2.8916597,5.691389,CD4 T cells
1.6694115,13.079335,-2.0858212,8.586315,-1.7586864,9.662749,CD8 T cells
-2.4048686,6.2857246,-0.7900335,3.5938778,0.69041204,3.7080123,CD4 T cells
-2.8529418,5.5385423,-3.4397042,3.9148364,0.72750735,5.526929,CD4 T cells
0.306586,14.541322,-1.9963019,9.46093,-1.6629832,12.641983,NK cells
1.1065402,6.7193627,-1.3166349,2.819112,0.410043,3.9827745,CD4 T cells
13.82554,10.28375,11.092947,9.277553,11.313894,9.283384,CD14+ Monocytes
-0.29032403,2.6642861,-0.36446896,0.63359094,0.7763148,4.3634815,CD4 T cells
1.6642176,4.5891457,0.6803933,2.55501,-0.9555676,4.1139174,CD4 T cells
11.628974,11.800467,10.08482,11.413815,10.601904,10.193332,CD14+ Monocytes
-1.3322682,11.1103115,-0.30691803,6.161251,-0.6919321,7.88609,CD8 T cells
-0.05542969,9.230817,-0.13883589,3.791313,0.08012624,7.766827,CD8 T cells
0.457266,6.4428897,-3.1989505,4.180496,1.5064127,5.623115,CD4 T cells
12.687136,11.245164,11.387046,11.825451,11.210191,9.6883955,CD14+ Monocytes
1.0670393,10.998519,-1.6997343,6.5230646,-0.7788349,8.890492,CD8 T cells
-0.42139813,2.846665,0.11204672,2.212874,1.0339724,5.3134646,CD4 T cells
-0.5998498,10.402658,-0.5535816,6.543484,-1.7604595,7.5292554,CD8 T cells
0.80510694,9.206434,-0.036263026,3.0847313,0.8377494,7.02218,CD8 T cells
0.9575799,12.7341,-2.6778193,7.6607847,-0.4942035,9.937716,CD8 T cells
-0.9360526,7.552086,-4.358242,4.1472635,0.46206427,7.025944,CD4 T cells
1.1735604,12.638293,-1.6157186,7.7772446,-1.0895642,9.899336,CD8 T cells
-1.0759078,6.728708,-1.8642118,3.680502,2.352207,6.1097364,CD4 T cells
5.331188,-0.31387874,11.07802,4.54811,6.183407,-0.9367338,B cells
13.195691,7.7541013,13.30373,10.075683,14.134306,6.740295,CD14+ Monocytes
-0.43917668,7.3111935,-4.2255654,3.3261542,2.8960564,5.6994123,CD4 T cells
1.7128942,5.7378955,-1.0702676,2.0071793,1.9421133,2.8270423,CD4 T cells
1.6411546,7.445644,-3.9692001,3.3411057,0.7957576,4.006794,CD4 T cells
12.283576,8.963409,12.286068,10.479845,11.644227,8.474213,CD14+ Monocytes
0.29988015,8.293237,-0.47227293,3.0314856,-1.6931077,5.5349116,CD4 T cells
11.326324,13.101448,8.741856,11.676897,11.235421,11.315875,FCGR3A+ Monocytes
0.7486133,11.756013,-2.400371,7.416203,-1.6197722,8.753879,CD8 T cells
13.095413,8.687805,12.483874,11.58571,11.795881,7.571561,CD14+ Monocytes
13.126496,7.465901,12.175904,10.008351,13.855273,7.1258826,CD14+ Monocytes
0.70708525,3.6473649,0.41806793,1.7763822,1.9528469,4.1558514,CD4 T cells
-1.2118921,7.273488,-2.07492,0.8240618,1.1133404,7.0942903,CD4 T cells
4.8905177,-0.40546316,9.9874,5.3852854,6.135996,1.5409926,B cells
-0.5348952,5.2000594,-0.37433445,2.242353,1.9229183,6.855884,CD4 T cells
1.8927786,7.4478645,-2.1190863,4.595589,-1.863149,5.297629,CD4 T cells
-2.184772,5.663714,-1.9565086,2.9131675,0.120867014,5.0507703,CD4 T cells
3.9639382,-0.44446298,10.723528,3.5813367,5.7157054,0.20453778,B cells
0.18279442,6.6818395,0.140428,0.8128329,2.2135663,6.0223575,CD4 T cells
13.071892,9.729772,12.002061,10.699992,12.499749,7.338642,CD14+ Monocytes
0.5034955,5.728705,-2.6710274,2.0565658,-2.0458162,4.7365794,CD4 T cells
0.7409779,7.584287,-2.585674,3.021607,-1.8558023,5.6877165,CD4 T cells
-2.0361202,8.56007,-2.7343023,5.2078276,1.7232985,7.8006277,CD4 T cells
1.5283835,3.9410408,-3.0812488,1.7220612,3.2815561,4.2210436,CD4 T cells
-2.3790364,7.3044095,-2.8434582,2.7408187,2.2786438,3.3331108,CD4 T cells
11.302843,13.368968,9.602286,10.689467,11.47394,11.486173,FCGR3A+ Monocytes
4.1200747,-1.1239305,9.27969,4.726154,6.0544186,0.21875404,B cells
1.4084685,7.941789,-1.6969341,1.6170416,1.9011264,7.307982,CD4 T cells
0.21277992,8.740896,-3.257868,4.7088037,0.3404189,7.53,CD8 T cells
-0.43921328,5.66305,-3.1281457,3.2854357,1.8639927,5.230267,CD4 T cells
1.7920185,12.795648,-3.3424034,7.6831307,-0.2822261,10.312399,CD8 T cells
10.360317,12.061252,8.985389,9.606409,13.086226,11.042276,CD14+ Monocytes
-2.7437181,7.187348,-3.2243862,3.3159647,1.285507,6.4113965,CD4 T cells
0.15847822,5.7854333,-1.1505868,4.3542295,-1.4059513,4.488939,CD4 T cells
5.709556,-1.6942253,9.019184,4.5305037,6.1623573,-1.1421875,B cells
4.8024855,-0.7998706,10.592944,4.331952,6.375247,1.1071776,B cells
-2.0171418,5.208592,-3.4352794,2.769842,2.0271704,5.3833337,CD4 T cells
1.2626293,4.038529,-1.0875888,1.2653302,0.7171276,3.2173615,CD4 T cells
0.6625317,6.5953045,-2.7572157,2.8517745,0.21555977,5.16538,CD4 T cells
0.851734,6.2694817,-3.0297933,4.4587207,-0.78971,5.8106227,CD4 T cells
-2.4228697,5.0140605,-2.164808,5.7732916,-0.6390849,7.690643,CD4 T cells
0.5448415,11.757267,-3.09612,7.146478,-0.4125046,8.085307,CD8 T cells
0.51662284,14.991586,-3.1305857,9.319312,-1.7074349,11.976431,NK cells
1.5886879,5.1138434,-1.5047405,0.47575465,1.608016,4.998447,CD4 T cells
-1.9366028,6.505151,-1.412945,0.9123251,1.2223272,6.566549,CD4 T cells
0.52990013,7.716286,-2.8404715,2.90208,-0.4210233,5.9155183,CD4 T cells
-1.5642185,10.625531,-2.7320926,6.174588,-0.06886903,8.637121,CD4 T cells
-1.2545667,3.6518884,0.40484607,1.1733235,-0.87723047,3.7170959,CD4 T cells
1.2420315,3.0695965,-1.6167858,2.0016267,-0.41490707,4.4991746,CD4 T cells
0.8440996,8.029527,-1.6915909,3.9023821,0.32142913,5.4200964,CD4 T cells
-1.5242962,6.3406014,-2.5940764,2.157274,3.0330625,6.292459,CD4 T cells
-2.5269828,6.669234,0.5446655,4.3860373,-1.6942159,6.321997,CD4 T cells
0.42787609,5.8619847,-2.0053883,2.2224538,-1.483095,4.1618404,CD4 T cells
-2.8594873,7.0462236,-1.4277287,4.1746125,2.6946688,3.7764971,CD4 T cells
-1.0061564,3.1889048,-1.1871133,2.2845023,0.82076156,5.3605566,CD4 T cells
11.373216,13.74523,8.397567,10.515884,11.71188,11.819608,FCGR3A+ Monocytes
-1.9595908,7.3800497,-0.0020793134,4.5856743,2.5042248,3.614408,CD4 T cells
-2.1199203,7.124053,-0.77834177,3.618762,0.80751044,7.8929105,CD4 T cells
11.5172825,14.416487,9.256423,12.383623,10.644978,11.919215,FCGR3A+ Monocytes
11.554585,8.398735,11.720241,10.5619755,11.802465,8.692938,CD14+ Monocytes
0.11916866,4.2014313,-2.6295447,2.4351032,1.6213431,3.5131786,CD4 T cells
4.6356087,-2.1556756,11.683039,4.728253,7.3063817,-0.07003404,B cells
8.909552,7.2491655,10.484538,6.620598,10.003201,6.3553195,Dendritic cells
11.855964,8.808539,11.82672,9.673886,13.762705,8.7052145,CD14+ Monocytes
-0.8389806,3.9612606,-0.077729255,1.3497887,-1.7085468,3.6966574,CD4 T cells
12.101333,7.921769,12.93469,11.701695,13.788957,8.708171,CD14+ Monocytes
5.191337,-2.4205022,10.957033,4.6125603,5.8343167,-0.64350516,B cells
-2.744875,8.318732,-1.5723349,4.5583158,0.64165246,7.624042,CD4 T cells
13.596116,9.908171,11.282333,11.296735,13.49944,8.501048,CD14+ Monocytes
-0.620643,2.9565296,0.31653646,1.9167438,-1.113898,3.4649708,CD4 T cells
11.734752,12.209415,9.884756,10.780043,10.859741,10.050897,FCGR3A+ Monocytes
11.058685,13.7108345,9.668351,11.506072,10.792407,11.520087,FCGR3A+ Monocytes
2.5598207,6.9343233,-2.6099684,4.2470202,-0.6786452,4.530472,CD4 T cells
-0.29888698,15.608859,-2.324605,10.7073,-0.7383111,11.946668,NK cells
-1.6631957,10.1110525,0.082380176,5.595413,-0.5140095,7.549357,CD8 T cells
1.6576647,6.9082327,-1.9588853,1.5167795,0.61691123,3.80132,CD4 T cells
-0.0892557,7.710135,-2.4359827,5.228844,2.7546597,6.6262684,CD4 T cells
0.09390536,7.0951133,-2.5881078,1.2789348,-0.08093273,6.037424,CD4 T cells
12.182154,13.922525,9.151307,10.880845,11.631673,11.536112,FCGR3A+ Monocytes
13.416967,9.3719845,12.315421,10.742861,13.374714,7.5609956,CD14+ Monocytes
0.44719598,4.770836,-0.028148893,1.6107355,-0.42633098,3.0559547,CD4 T cells
11.759354,9.621669,10.777552,9.714086,11.422311,7.9985323,CD14+ Monocytes
13.0120945,10.922393,11.654917,10.862851,13.084348,8.827822,CD14+ Monocytes
-0.8471542,8.736611,-0.22599745,4.988435,1.7905339,6.9299307,CD4 T cells
-2.6906033,7.968914,0.5482001,3.3964498,0.7397298,7.563919,CD4 T cells
13.733148,9.3978615,12.187793,10.095001,12.628659,7.7217693,CD14+ Monocytes
-2.3221226,9.037473,-2.4268982,3.8527503,1.7151786,6.3888783,CD4 T cells
-0.6222162,3.0990047,-0.7246715,0.54268426,2.767526,3.8253298,CD4 T cells
9.116566,7.445381,10.908217,6.7004533,10.068139,6.440432,Dendritic cells
-0.5940578,12.065149,-1.4700297,7.748426,-0.17634244,9.229707,CD8 T cells
11.026075,13.281674,9.383067,11.691027,10.795068,10.544665,FCGR3A+ Monocytes
13.985548,10.082447,11.540717,10.718565,12.988581,9.3686285,CD14+ Monocytes
4.6160617,-1.6856242,10.820079,3.0918252,5.815363,0.46270877,B cells
3.7932253,-2.5028715,10.257109,3.2750282,6.481441,-0.74642116,B cells
1.8018643,3.663008,0.7456199,2.1416738,1.6624906,4.920632,CD4 T cells
-0.3708198,15.649445,-3.6355364,10.258565,-0.7656578,11.759017,NK cells
12.352928,9.878871,12.059579,12.031047,11.776663,7.2717853,CD14+ Monocytes
-1.0650363,7.4732904,1.0710365,3.472333,0.7960078,5.583729,CD4 T cells
-2.1523876,5.349895,-0.818496,4.1774197,1.591571,6.277826,CD4 T cells
0.15009156,15.683424,-2.8642297,10.167005,-0.89510465,12.4801035,NK cells
0.088136144,2.550166,-1.9947958,0.29675716,0.857231,4.58987,CD4 T cells
-1.1294159,5.726198,-3.4442227,3.4037151,-0.12866655,5.3113627,CD4 T cells
-0.4606747,6.495602,-2.1617353,3.8200135,-1.4135766,4.4555387,CD4 T cells
1.216779,14.553021,-3.4526522,9.533069,-1.9143708,10.653497,NK cells
3.3452756,-1.562488,9.6345625,4.09405,7.2244177,-0.6666951,B cells
1.977865,4.3015947,-2.0864735,0.88684416,-1.2109823,4.196989,CD4 T cells
-0.2106882,3.8888235,-0.9775542,0.52590996,-0.75649565,4.7131953,CD4 T cells
1.2099301,7.861598,-1.8795245,5.138243,0.64086986,2.8437374,CD4 T cells
-2.2672923,7.068284,-0.9000346,2.6949685,-0.20825431,3.9049206,CD4 T cells
5.147663,-2.7399392,10.031113,3.9609354,7.9494095,-0.37773392,B cells
-1.0026324,7.911473,-2.1299899,3.0918014,1.312544,6.676886,CD4 T cells
11.076295,13.942875,9.422613,12.17345,10.557081,11.476761,FCGR3A+ Monocytes
10.990369,14.135447,9.486966,12.596845,10.144104,11.273607,FCGR3A+ Monocytes
4.039469,-3.27771,9.911603,3.5603747,6.2041917,-1.1116408,B cells
9.355413,7.694705,10.736526,6.8112216,10.011254,6.228411,Dendritic cells
12.66278,10.058691,11.62863,10.944565,11.626666,8.159911,CD14+ Monocytes
13.044225,9.547074,13.132311,9.887804,12.39606,8.562452,CD14+ Monocytes
4.192679,-2.1284733,9.762942,4.652833,6.464453,-0.39156651,B cells
-1.3824272,6.360495,-0.44561526,3.4375713,3.1236985,4.031575,CD4 T cells
-1.7453268,4.053638,-1.9344181,2.6726375,0.68794614,4.6411643,CD4 T cells
2.2443945,4.108061,-1.239693,0.25301445,1.5557458,3.8008678,CD4 T cells
12.368592,9.2967825,11.249791,9.991266,12.157064,7.573975,CD14+ Monocytes
-1.1766015,3.0341392,-0.9834904,0.35090184,-1.2565166,2.855278,CD4 T cells
-0.5747506,4.816072,-3.1692028,2.1167276,1.0606612,3.9000435,CD4 T cells
5.356473,-1.0856508,8.976833,4.056382,5.622163,0.99889386,B cells
-2.3387253,9.015515,-0.96332014,5.5091996,-0.5519202,6.9802456,CD4 T cells
8.949418,12.526809,7.3547964,8.961367,13.355515,12.961941,Megakaryocytes
0.18639185,15.956871,-3.0016472,10.809222,-1.6239792,12.060803,NK cells
14.519102,9.823346,12.184153,9.569695,13.668594,8.09863,CD14+ Monocytes
0.61104274,5.195441,-3.3757224,1.9782563,1.6079974,5.3681264,CD4 T cells
-1.8192965,8.541023,-1.3629093,3.3628974,0.7069094,6.2180142,CD4 T cells
-1.2281469,8.6975975,1.0797582,3.812399,-0.9408506,5.7937183,CD4 T cells
-0.27801278,6.3529134,-2.6094596,2.6580644,1.9619979,4.4942927,CD4 T cells
-1.0696137,4.6161337,-0.71156555,0.91192204,-0.58636814,2.8211696,CD4 T cells
0.52724,7.412493,-2.5569465,4.556976,1.9853383,4.847952,CD4 T cells
13.021704,10.70449,11.289505,11.249988,11.24996,7.464258,CD14+ Monocytes
3.8270016,-0.011613946,9.948956,3.7979326,7.0836606,0.8300265,B cells
5.064574,-2.843222,9.015709,3.6593633,5.3033032,0.3738087,B cells
-0.9612356,5.7357316,-3.6409557,3.3895478,1.0853045,4.5583553,CD4 T cells
-1.1177609,4.224284,-0.7741259,0.09667011,2.0845735,3.752884,CD4 T cells
-2.4093742,8.668247,-0.7618465,4.6372013,2.366584,7.0056934,CD4 T cells
13.321148,8.118968,11.971154,10.4338665,13.103238,7.670643,CD14+ Monocytes
13.423796,7.809686,12.24972,10.088179,13.028228,8.554979,CD14+ Monocytes
0.35994744,4.744753,-0.29425076,1.2803129,2.0108619,2.7620695,CD4 T cells
0.61446154,5.6326675,-4.5640545,3.05049,0.9980901,4.800393,CD4 T cells
3.9492557,0.16005875,10.688868,3.7491868,5.518857,0.47030845,B cells
3.360871,-0.625413,10.786998,3.2103343,6.203049,0.39212674,B cells
12.037083,8.982103,11.2346325,9.395071,12.19527,8.452604,CD14+ Monocytes
11.874194,12.905286,8.9145355,11.68961,11.338236,10.657312,FCGR3A+ Monocytes
-1.1827568,10.899622,-0.60006505,6.4356318,-1.1265476,8.458201,CD8 T cells
-1.9594467,7.662492,0.2615093,4.2804394,-0.72644466,5.7981653,CD4 T cells
0.07804475,11.527894,-1.648665,7.2837205,-1.1638875,8.047506,CD8 T cells
1.5280433,3.5978992,-0.65201485,0.95570004,0.5063977,4.309556,CD4 T cells
13.408276,8.889788,11.532923,10.094422,12.053964,7.2162204,CD14+ Monocytes
-0.8003614,10.219607,-2.8401523,5.949666,0.4575952,8.178356,CD4 T cells
-0.12250933,15.735072,-2.4404325,10.926312,-1.7236313,12.724142,NK cells
13.4355,8.281693,13.257182,9.338497,12.336288,8.988563,CD14+ Monocytes
4.38103,-2.1769931,11.444721,2.9669542,7.1871123,-0.96761495,B cells
1.1631113,8.869399,-3.1628485,4.5832677,2.7492385,6.0876102,CD8 T cells
4.553026,0.30585387,11.065171,2.9649706,5.2576547,0.6119725,B cells
1.4995434,13.316968,-3.3030663,8.560671,-2.076697,9.486501,CD8 T cells
-1.0082166,9.101257,-2.835351,5.319358,-1.5289972,6.875565,CD4 T cells
0.53617764,9.292877,-4.2438846,3.7796056,-2.0396976,5.930237,CD4 T cells
-0.46561635,7.603175,-3.2194512,2.5523,1.7202424,3.0072708,CD4 T cells
-2.010753,8.545328,-1.2415203,5.127712,1.3756136,7.1595726,CD4 T cells
0.53211576,4.02629,-1.5933403,1.2831112,-0.10995714,3.166712,CD4 T cells
-0.5809042,4.537758,-0.08490016,0.35123694,-0.79132754,5.3678017,CD4 T cells
14.325606,7.7611356,13.390706,10.785452,14.235936,7.7060804,CD14+ Monocytes
0.47053632,14.32425,-1.6697679,9.206671,-1.9864182,10.342901,NK cells
2.3041165,7.1491437,-1.4731164,1.0877844,1.9304345,4.6166873,CD4 T cells
12.241122,9.227327,13.096272,10.87028,14.295397,8.480443,CD14+ Monocytes
-0.39000785,4.5144434,-0.8166215,1.8597381,1.9356868,4.0434766,CD4 T cells
0.93833274,15.655151,-3.5171766,10.550461,-2.1785805,11.8186035,NK cells
11.797245,9.145492,11.847098,9.483505,12.141816,7.183697,CD14+ Monocytes
12.921146,9.813227,11.8327465,12.080118,11.793407,7.426841,CD14+ Monocytes
1.124434,6.7517557,-2.677538,1.3120015,2.224802,4.1660924,CD4 T cells
0.3959092,3.241094,-0.68118405,1.0753573,-0.4579323,2.6247005,CD4 T cells
-0.3411459,7.5624585,-1.7180195,2.8018954,3.4335966,4.414676,CD8 T cells
4.6166964,-2.4316764,9.1034565,3.9940598,5.221179,-0.4449947,B cells
-2.0107589,8.703047,-1.7564801,4.470241,2.145383,7.9381013,CD4 T cells
0.14796443,11.770442,-2.2747102,7.678114,-2.1174912,7.7157135,CD8 T cells
5.116181,-2.5786326,10.250506,4.846802,6.3522515,-0.88482267,B cells
3.7285392,-0.2880999,11.208928,2.8357093,6.3033123,1.0302453,B cells
-1.9451925,5.6552963,-4.2527275,2.90647,-0.635258,3.421852,CD4 T cells
3.840285,-1.9032681,11.23426,4.9467287,7.390612,-0.35082847,B cells
0.76371574,3.3013453,-1.1798124,0.58601975,1.064686,3.2756524,CD4 T cells
4.388849,-2.302751,11.591364,3.7991734,4.9125724,-0.7199555,B cells
-1.4826223,7.428194,-1.0199295,2.3366506,-0.0048909755,4.061869,CD4 T cells
0.13244824,4.920821,-2.9384048,1.4369017,1.8132046,5.1537104,CD4 T cells
12.129306,8.137951,12.172135,12.609208,13.196938,9.593747,CD14+ Monocytes
1.4368753,12.368163,-1.8766873,7.8805823,-0.58688146,9.4807415,CD8 T cells
12.5324335,8.700773,13.187038,11.793656,11.904844,9.008515,CD14+ Monocytes
8.833217,12.443711,7.369345,8.949482,13.345363,13.045254,Megakaryocytes
11.764172,14.527247,8.248721,11.849914,10.572998,11.515771,FCGR3A+ Monocytes
11.663412,7.649629,12.602157,10.99477,14.16557,8.627662,CD14+ Monocytes
13.077107,8.8314,12.565958,12.115256,11.396757,9.292974,CD14+ Monocytes
0.4143057,4.938837,-1.338517,3.7505531,1.8865067,5.272164,CD4 T cells
-0.98727417,6.0469,-4.0840497,4.0670905,-0.34635141,5.227537,CD4 T cells
14.189926,8.611845,11.9325695,9.379212,13.36935,8.003718,CD14+ Monocytes
1.2863393,14.22217,-3.7767496,8.561754,-2.012232,10.33526,NK cells
-2.1554372,4.569852,-0.31715882,3.1806872,1.015534,4.6121473,CD4 T cells
11.086928,8.917917,11.373497,8.52886,11.152405,7.4035835,Dendritic cells
-2.098351,7.139996,-3.4446363,4.9123306,-2.4251072,4.800469,CD4 T cells
11.971966,9.891586,11.782932,10.909094,11.826328,9.187885,CD14+ Monocytes
-0.063279554,3.6144173,-0.48740718,0.5365302,-1.7553283,3.1077418,CD4 T cells
-2.3961778,7.498894,-1.2487621,1.641904,-1.7052698,5.981747,CD4 T cells
2.3239477,6.61426,-1.5900667,1.88464,1.9402535,5.0053334,CD4 T cells
0.29336476,3.779178,-4.233303,2.1711729,-0.807664,3.661568,CD4 T cells
1.4740335,12.827955,-1.5577478,8.713849,-2.1233094,9.32014,CD8 T cells
12.0600195,6.9730325,12.949786,10.388312,13.93996,9.139695,CD4 T cells
-1.6876303,6.5008388,-2.5154989,2.6117878,-1.4840837,4.1315265,CD4 T cells
13.33866,8.677645,11.630387,10.210641,12.611135,8.316687,CD14+ Monocytes
-0.8559366,9.476323,-0.6311334,1.6062356,1.6692291,6.521386,CD4 T cells
11.491211,14.33592,9.712015,11.240954,10.871548,11.168547,FCGR3A+ Monocytes
-0.14355578,4.670958,-0.96355224,0.9676562,2.2229655,4.0338836,CD4 T cells
0.4228486,15.715393,-2.587785,10.953163,-1.6913826,12.377583,NK cells
1.4140171,11.51975,-2.395795,7.279534,-0.28033116,9.739346,CD8 T cells
13.272141,10.061339,11.630494,8.954814,12.450383,8.692466,CD14+ Monocytes
-1.5894997,9.871862,0.11051643,2.157572,-1.3610598,7.0222874,CD8 T cells
4.354497,-0.051591426,10.846818,3.6388595,5.5204034,-0.9034032,B cells
3.3062189,-1.9301063,11.353517,3.7622685,5.8188715,-0.049372457,B cells
12.689599,9.90047,11.052811,11.289823,12.8829975,9.387962,CD14+ Monocytes
-2.214394,6.2850094,-3.6414297,1.9183856,1.6019156,5.345159,CD4 T cells
0.2549737,7.5768876,-0.8288627,3.2195807,0.56742096,7.2904286,CD4 T cells
-1.4285941,8.476668,-0.60717523,3.8149507,-0.8038089,6.3028646,CD4 T cells
4.669155,-3.1152947,10.663358,4.7877483,6.5938625,0.22983731,B cells
11.918992,13.67337,8.901055,11.695081,11.74159,11.408547,FCGR3A+ Monocytes
-1.1727941,7.775709,-1.2954726,1.4529625,0.75984895,2.560682,CD4 T cells
12.91384,10.489229,12.126443,11.786877,13.96267,8.117059,CD14+ Monocytes
12.778111,8.156439,13.284243,11.3494215,13.888081,8.379816,CD14+ Monocytes
0.093928084,6.6124907,-2.7424486,2.7448883,0.98321545,2.54655,CD4 T cells
-2.3259208,8.285543,-2.0586312,5.1533794,0.6400987,8.004212,CD4 T cells
-0.11914702,7.256309,-1.0052806,3.1193235,-1.86003,4.157595,CD4 T cells
13.821129,8.746075,12.085391,10.813941,12.623163,7.274127,CD14+ Monocytes
0.3702922,6.195652,-1.9276886,4.488934,0.085765906,5.2093415,CD4 T cells
0.93674177,2.8619423,0.6084868,2.0178378,-1.153379,3.3888178,CD4 T cells
0.3526435,3.047802,-0.032320708,2.4851086,-1.6586652,3.823208,CD4 T cells
14.158516,9.00457,11.677364,8.955997,14.07009,8.973225,CD14+ Monocytes
11.166942,12.982164,10.137119,11.837753,10.302465,10.506195,FCGR3A+ Monocytes
12.996217,9.503235,12.011801,9.007392,14.063671,8.252206,CD14+ Monocytes
0.34839907,6.640751,-2.1716905,3.7292826,-0.1493688,4.2785063,CD4 T cells
3.3257565,-2.0147843,10.177171,4.126434,6.450633,-0.6590412,B cells
4.8644176,-1.5702152,10.510089,3.5639262,6.511273,0.4848858,B cells
3.4151459,-1.4662676,9.171596,3.9907434,6.2486835,-0.32180554,B cells
5.5164995,-1.5912313,11.287244,2.906722,5.4106317,-0.08827903,B cells
-2.2456834,8.096106,-0.8833605,3.0655932,-0.64639926,5.520394,CD4 T cells
11.857182,14.526166,8.253435,11.53935,11.108846,11.991741,FCGR3A+ Monocytes
5.0866885,-3.3381252,9.802907,4.827541,6.011245,-0.5568817,B cells
11.87574,8.181847,12.825152,11.904634,13.446625,9.293966,CD14+ Monocytes
2.0016863,5.514033,-1.8332996,1.1432444,0.31655303,4.16447,CD4 T cells
